,Martin C.,,1996,Topps Gilt Edge,80,,New England Patriots,2.5,0.25,,TRUE,FB,,NRMT,,C,,,
,Martin C.,,1996,Fleer,84,,New England Patriots,1,0.25,,TRUE,FB,,NRMT,,C,,,
,May C.,,1996,Score,148,,Minnesota Vikings,0.1,0.05,,TRUE,FB,KSU,NRMT,,C,,,
,May C.,,1996,Donruss,69,,Minnesota Vikings,0.05,0.05,,TRUE,FB,KSU,NRMT,,C,,,
,Mayes Derrick,,1996,Pacific Invincible Platinum Blue,54,RC,Green Bay Packers,15,3,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Fleer,166,RC,Green Bay Packers,5,3,,TRUE,FB,ND,PSA 9,,C,,,
,Mayes Derrick,,1996,Bowman's Best,137,RC,Green Bay Packers,3,1.35,,TRUE,FB,ND,PSA 9,,C,,,
,Mayes Derrick,,1996,Leaf,180,RC,Green Bay Packers,0.3,0.75,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Pinnacle,173,RC,Green Bay Packers,0.75,0.5,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Fleer,166,RC,Green Bay Packers,0.25,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Playoff Absolute,64,RC,Notre Dame Fightin' Irish,0.75,0.3,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Collector's Choice,30,RC,Notre Dame Fightin' Irish,0.6,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Mayes Derrick,,1996,Score,235,RC,Notre Dame Fightin' Irish,0.6,0.25,,TRUE,FB,ND,NRMT,,C,,,
,McBride Oscar,,1996,Pacific,11,RC,Arizona Cardinals,0.05,1.4,,TRUE,FB,ND,PSA 8.5,,C,,,
,McBride Oscar,,1996,Collector's Choice,318,RC,Arizona Cardinals,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,McCallum Paul,,1996,JOGO CFL,86,RC,Saskatchewan Roughriders,3,3,,TRUE,FB,,NMMT,,C,,,
,McGwire,Mark,1996,Score,310,,Oakland Athletics,2,0.1,,TRUE,BS,,NRMT,,C,,,
,McHale,Kevin,1996,Topps NBA Stars,79,GS,Boston Celtics,0.2,0.4,,TRUE,BK,BC,NRMT,,C,,,
,McHale,Kevin,1996,Topps NBA Stars,29,,Boston Celtics,0.2,0.4,,TRUE,BK,BC,NRMT,,C,,,
,McHale,Kevin,1996,Topps NBA Stars,129,,Boston Celtics,0.2,0.4,,TRUE,BK,BC,NRMT,,C,,,
,Mellanby Scott,,1996,Leaf Limited,50,,Florida Panthers,0.25,0.5,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Donruss,49,,Florida Panthers,0.15,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Upper Deck,200,Through the Glass,Florida Panthers,0.2,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Topps Picks,101,,Florida Panthers,0.05,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Ultra,66,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Fleer,40,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Summit,8,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Donruss Canadian Ice,107,,Florida Panthers,0.3,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Metal Universe,60,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Pinnacle,126,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Leaf,132,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Donruss Elite,32,,Florida Panthers,0.15,0.1,,TRUE,HO,FLP,NRMT,,C,,,
,Mellanby Scott,,1996,Score,31,,Florida Panthers,0.05,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Mikan,,1996,Topps NBA Stars,130,,Los Angeles Lakers,0.75,0.5,,TRUE,BK,,NRMT,,C,,,
,Miller,Reggie,1996,Headliners,15,FP,Indiana Pacers,6,2,,TRUE,BK,,NMMT,,F,,,
,Miller Aaron,,1996,Collector's Edge Ice,29,,Cornwall Aces (AHL),0.25,0.25,,TRUE,HO,UVM,NMMT,,C,,,
,Mirer,,1996,Headliners,31,FP,Seattle Seahawks,6,2,,TRUE,FB,ND,NMMT,,F,,,
,Mirer,,1996,Playoff Contenders Leather,39,Leather,Seattle Seahawks,2,2,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Action Packed,6,,Seattle Seahawks,0.6,0.45,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Pacific,134,,Seattle Seahawks,0.4,0.3,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Zenith,84,,Seattle Seahawks,0.3,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Playoff Absolute,5,,Seattle Seahawks,0.2,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Collector's Edge,24,,Seattle Seahawks,0.3,0.2,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Topps,219,,Seattle Seahawks,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Ultra,151,,Seattle Seahawks,0.3,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,ProLine,17,,Seattle Seahawks,0.2,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Score,167,,Seattle Seahawks,0.1,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Collector's Choice,195,,Seattle Seahawks,0.1,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Mirer,,1996,Upper Deck,57,,Seattle Seahawks,0.1,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Mogilny,,1996,Upper Deck,167,,Vancouver Canucks,0.25,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Molitor,,1996,Score,283,,Minnesota Twins,0.4,0.1,,TRUE,BS,,NRMT,,C,,,
,Moreau,,1996,Black Diamond,69,RC,Chicago Blackhawks,0.75,0.55,,TRUE,HO,,NMMT,,C,,,
,Mullen,,1996,Score,201,,Boston Bruins,0.2,0.1,,TRUE,HO,,NRMT,,C,,,
,Murphy G.,,1996,Upper Deck,68,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Murphy G.,,1996,Fleer Picks,162,,Florida Panthers,0.05,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Mutombo,,1996,Headliners,9,FP,Atlanta Hawks,6,2,,TRUE,BK,,NMMT,,F,,,
,Namath,Joe,1996,Topps Namath Reprints,122,1965,New York Jets,8,0.25,,TRUE,FB,,NRMT,,C,,,
,Namath,Joe,1996,Topps Namath Reprints,28,1967,New York Jets,6,0.25,,TRUE,FB,,NRMT,,C,,,
,Namath,Joe,1996,Topps Namath Reprints,65,1968,New York Jets,6,0.25,,TRUE,FB,,NRMT,,C,,,
,Nemirovsky,,1996,Summit,191,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Nemirovsky,,1996,Pinnacle,236,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Nemirovsky,,1996,Leaf,219,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Leaf,22,,Florida Panthers,0.3,0.5,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Leaf Preferred,12,,Florida Panthers,0.25,0.5,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Donruss,24,,Florida Panthers,0.2,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Topps Picks,99,,Florida Panthers,0.05,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Metal Universe,61,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Score,3,,Florida Panthers,0.25,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Niedermayer R.,,1996,Upper Deck,262,,Florida Panthers,0.15,0.1,,TRUE,HO,FLP,NRMT,,C,,,
,Nilson M.,,1996,Collector's Edge Ice Future Legends Autograph Hot Picks,4,3393/6000,Sweden (Jr.),10,4,,TRUE,HO,FLP,NMMT,,C,,,
,Nomo,,1996,Score,320,,Los Angeles Dodgers,0.5,0.1,,TRUE,BS,,NRMT,,C,,,
,Parish,Robert,1996,Topps NBA Stars,134,,Boston Celtics,0.2,0.4,,TRUE,BK,BC,NRMT,,C,,,
,Payer Serge,,1996,Upper Deck,385,RC,Canada (Jr.),0.25,1.25,,TRUE,HO,FLP,NMMT,,C,,,
,Phillips L.,,1996,Fleer,174,RC,Los Angeles Rams,0.5,0.25,,TRUE,FB,,NRMT,,C,,,
,Phillips L.,,1996,Topps,416,RC,Los Angeles Rams,0.6,0.05,,TRUE,FB,,NRMT,,C,,,
,Piazza,,1996,Score Dugout Collection,42,B42,Los Angeles Dodgers,5,0.1,,TRUE,BS,,NRMT,,C,,,
,Piazza,,1996,Score,317,,Los Angeles Dodgers,1.25,0.1,,TRUE,BS,,NRMT,,C,,,
,Podollan,,1996,SP,173,RC,Florida Panthers,0.2,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Powlus Ron,,1996,Sports Illustrated,0,FC Sept. 23 1996,Notre Dame Fightin' Irish,3.5,3.5,,TRUE,FB,ND,NRMT,,M,,,
,Radja,,1996,Topps,121,,Boston Celtics,0.1,0.1,,TRUE,BK,BC,NRMT,,C,,,
,Radja,,1996,Fleer,121,Hardwood Ldr,Boston Celtics,0.05,0.05,,TRUE,BK,BC,NRMT,,C,,,
,Radja,,1996,Fleer,7,,Boston Celtics,0.15,0.05,,TRUE,BK,BC,NRMT,,C,,,
,Randolph,,1996,Topps,27,,New York Giants,0.05,0.1,,TRUE,FB,KSU,NRMT,,C,,,
,Reasoner M.,,1996,Upper Deck Electric Ice,150,,USA (Jr.),4,4,,TRUE,HO,,NMMT,,C,,,
,Rice,Jerry,1996,Headliners,30,FP,San Fransisco 49ers,8,1.85,,TRUE,FB,,NMMT,,F,,,
,Rice,Jerry,1996,Topps 40th Anniversary Retros,28,1983,San Fransisco 49ers,4,0.25,,TRUE,FB,,NRMT,,C,,,
,Rice,Jerry,1996,Topps,241,1000 yrd Club,San Fransisco 49ers,0.5,0.1,,TRUE,FB,,NRMT,,C,,,
,Rice,Jerry,1996,Topps,270,,San Fransisco 49ers,1.25,0.1,,TRUE,FB,,NRMT,,C,,,
,Rice,Jerry,1996,Collector's Choice,74,SR,San Fransisco 49ers,0.4,0.05,,TRUE,FB,,NRMT,,C,,,
,Rice,Jerry,1996,Fleer,126,,San Fransisco 49ers,0.75,0.05,,TRUE,FB,,NRMT,,C,,,
,Rice,Jerry,1996,Collector's Choice,104,,San Fransisco 49ers,0.75,0.05,,TRUE,FB,,NRMT,,C,,,
,Richmond,Mitch,1996,Starting Lineup,24,,Sacramento Kings,12,12,,TRUE,BK,KSU,NMMT,,F,,,
,Richmond,Mitch,1996,Headliners,31,FP,Sacramento Kings,6,3,,TRUE,BK,KSU,NMMT,,F,,,
,Richmond,Mitch,1996,Fleer,290,,Sacramento Kings,0.15,0.1,,TRUE,BK,KSU,NRMT,,C,,,
,Richmond,Mitch,1996,Fleer,96,,Sacramento Kings,0.15,0.05,,TRUE,BK,KSU,NRMT,,C,,,
,Richmond,Mitch,1996,Topps,23,,Sacramento Kings,0.1,0.05,,TRUE,BK,KSU,NRMT,,C,,,
,Ripken,Cal,1996,Score,356,SS,Baltimore Orioles,0.75,0.1,,TRUE,BS,,NRMT,,C,,,
,Robertson,Oscar,1996,Topps NBA Stars,88,GS w/ West,Milwaukee Bucks,0.5,0.3,,TRUE,BK,,NRMT,,C,,,
,Robertson,Oscar,1996,Topps NBA Stars,138,w/ Abdul-Jabbar,Milwaukee Bucks,0.5,0.3,,TRUE,BK,,NRMT,,C,,,
,Roy,Patrick,1996,Score,1,,Colorado Avalanche,1.25,0.1,,TRUE,HO,,NRMT,,C,,,
,Royal Donald,,1996,Topps,62,,Orlando Magic,0.05,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Russell,Bill,1996,Topps NBA Stars,140,,Boston Celtics,1,0.6,,TRUE,BK,BC,NRMT,,C,,,
,Russell,Bill,1996,Topps NBA Stars,40,w/ Chamberlain,Boston Celtics,1,0.4,,TRUE,BK,BC,NRMT,,C,,,
,Sakic Joe,,1996,Collector's Choice,336,w/Gretzky/Selanne,Colorado Avalanche,1,0.7,,TRUE,HO,,NRMT,,C,,,
,Sanders,Barry,1996,Headliners,10,FP,Detroit Lions,8,1.85,,TRUE,FB,HT,NMMT,,F,,,
,Sanders,Barry,1996,Topps,122,1000 yrd Club,Detroit Lions,0.75,0.1,,TRUE,FB,HT,NRMT,,C,,,
,Sanders,Barry,1996,Topps,40,,Detroit Lions,1.5,0.1,,TRUE,FB,HT,NRMT,,C,,,
,Sanders,Barry,1996,Ultra,52,,Detroit Lions,2,0.1,,TRUE,FB,HT,NRMT,,C,,,
,Sanders,Barry,1996,Collector's Choice MVPs,16,,Detroit Lions,1,0.1,,TRUE,FB,HT,NRMT,,C,,,
,Sanders,Deion,1996,Upper Deck,68,,Dallas Cowboys,0.75,0.25,,TRUE,FB,,NRMT,,C,,,
,Sanders,Deion,1996,Topps,200,,Dallas Cowboys,0.6,0.1,,TRUE,FB,,NRMT,,C,,,
,Sanders,Deion,1996,Ultra,41,,Dallas Cowboys,0.75,0.1,,TRUE,FB,,NRMT,,C,,,
,Sanders,Deion,1996,Score,79,,Dallas Cowboys,0.5,0.1,,TRUE,FB,,NRMT,,C,,,
,Schaefer P.,,1996,Black Diamond,88,RC,Canada (Jr.),5,3,,TRUE,HO,,NMMT,,C,,,
,Sellers Mike,,1996,JOGO CFL,215,RC CFL,Edmonton Eskimos,3,3,,TRUE,FB,WR,NMMT,,C,,,
,Sheffield G.,,1996,Score,281,,Florida Marlins,0.3,0.1,,TRUE,BS,FLM,NRMT,,C,,,
,Sheppard,,1996,Donruss,210,,Florida Panthers,0.15,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Ultra,68,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Score,112,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Metal Universe,62,,Florida Panthers,0.2,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Leaf,114,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Topps Picks,129,,Florida Panthers,0.05,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Sheppard,,1996,Upper Deck,263,,Florida Panthers,0.15,0.1,,TRUE,HO,FLP,NRMT,,C,,,
,Simpson T.,,1996,Be A Player Autographs,105,,Calgary Flames,4,1,,TRUE,HO,FLP,NMMT,,C,,,
,Skrudland,,1996,Donruss,118,,Florida Panthers,0.15,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Skrudland,,1996,Summit,39,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Skrudland,,1996,Leaf,69,,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Smith,Emmitt,1996,Topps Gilt Edge,8,,Dallas Cowboys,3,0.25,,TRUE,FB,,NRMT,,C,,,
,Smith,Emmitt,1996,Topps,121,1000 yrd Club,Dallas Cowboys,0.75,0.1,,TRUE,FB,,NRMT,,C,,,
,Smith,Emmitt,1996,Topps,306,,Dallas Cowboys,1.5,0.1,,TRUE,FB,,NRMT,,C,,,
,Smith,Emmitt,1996,Collector's Choice MVPs,12,,Dallas Cowboys,2,0.1,,TRUE,FB,,NRMT,,C,,,
,Smith,Emmitt,1996,Collector's Choice,115,,Dallas Cowboys,1.5,0.05,,TRUE,FB,,NRMT,,C,,,
,Smith Irv,,1996,Topps,356,,New Orleans Saints,0.05,0.1,,TRUE,FB,ND,NRMT,WR,C,,,
,Smith Irv,,1996,Collector's Choice,369,,New Orleans Saints,0.05,0.05,,TRUE,FB,ND,NRMT,WR,C,,,
,Smith Irv,,1996,Upper Deck Silver,139,,New Orleans Saints,0.05,0.05,,TRUE,FB,ND,NRMT,WR,C,,,
,Smith Irv,,1996,Pacific,196,,New Orleans Saints,0.05,0.05,,TRUE,FB,ND,NRMT,WR,C,,,
,Stewart K.,,1996,Select,3,,Pittsburgh Steelers,1.25,0.25,,TRUE,FB,,NRMT,,C,,,
,Stewart K.,,1996,Fleer,112,,Pittsburgh Steelers,1,0.25,,TRUE,FB,,NRMT,,C,,,
,Straka,,1996,Upper Deck,65,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Donruss,77,,Florida Panthers,0.15,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Fleer Picks,42,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Upper Deck,67,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Ultra,69,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Fleer,43,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Metal Universe,63,,Florida Panthers,0.15,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Pinnacle,38,,Florida Panthers,0.1,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Leaf,77,,Florida Panthers,0.1,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Svehla,,1996,Score,83,,Florida Panthers,0.05,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Taylor Bobby,,1996,Collector's Choice,160,,Philadelphia Eagles,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Taylor Bobby,,1996,Upper Deck Silver,53,,Philadelphia Eagles,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Taylor Bobby,,1996,Upper Deck,113,,Philadelphia Eagles,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Thomas,Frank,1996,Score,373,SS,Chicago White Sox,1,0.1,,TRUE,BS,,NMMT,,C,,,
,Thomas,Thurman,1996,Topps,144,,Buffalo Bills,0.2,0.1,,TRUE,FB,,NRMT,,C,,,
,Thomas Z.,,1996,Ultra Sensations,58,RC,Miami Dolphins,1.25,0.9,,TRUE,FB,,NRMT,,C,,,
,Thornton Joe,,1996,Upper Deck,370,RC,Canada (Jr.),25,3.75,,TRUE,HO,BBR,PSA 10,,C,,,
,Thurmond,,1996,Topps NBA Stars,95,GS,Golden State Warriors,0.2,0.15,,TRUE,BK,,NRMT,,C,,,
,Thurmond,,1996,Topps NBA Stars,145,,Golden State Warriors,0.2,0.15,,TRUE,BK,,NRMT,,C,,,
,Tkaczuk D.,,1996,Black Diamond,38,RC,Canada (Jr.),3,1.5,,TRUE,HO,,NMMT,,C,,,
,Tkaczuk D.,,1996,Upper Deck,387,RC,Canada (Jr.),2,0.5,,TRUE,HO,,NRMT,,C,,,
,Turek,,1996,Flair,106,RC,Dallas Stars,25,12.5,,TRUE,HO,,NMMT,,C,,,
,Turek,,1996,Black Diamond,1,RC,Dallas Stars,6,6,,TRUE,HO,,NMMT,,C,,,
,Turek,,1996,SP,175,RC,Dallas Stars,5,2,,TRUE,HO,,NMMT,,C,,,
,Vanbiesbrouck,,1996,Donruss Canadian Ice,84,,Florida Panthers,1,2,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Metal Universe,64,,Florida Panthers,1,2,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Pinnacle,203,,Florida Panthers,0.75,1.25,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Leaf,193,,Florida Panthers,0.75,1.25,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Upper Deck,63,,Florida Panthers,0.75,1.2,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Fleer Picks,88,,Florida Panthers,0.5,1,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Ultra,70,,Florida Panthers,0.75,1,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Donruss Elite,74,,Florida Panthers,1,1,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Score,63,,Florida Panthers,0.5,0.4,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Collector's Choice,101,,Florida Panthers,0.5,0.4,,TRUE,HO,FLP,NRMT,,C,,,
,Vanbiesbrouck,,1996,Donruss,187,,Florida Panthers,0.5,0.3,,TRUE,HO,FLP,NRMT,,C,,,
,Vaughn M.,,1996,Upper Deck,18,,Boston Red Sox,0.75,0.55,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Score,62,,Boston Red Sox,0.5,0.35,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Select,48,,Boston Red Sox,0.5,0.35,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Donruss,505,,Boston Red Sox,0.75,0.25,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Score,513,MVP CL,Boston Red Sox,0.3,0.1,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Score,370,SS,Boston Red Sox,0.25,0.1,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Score Titanic Taters,3,,Boston Red Sox,6,0.1,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn M.,,1996,Topps,274,,Boston Red Sox,0.5,0.1,,TRUE,BS,BRS,NRMT,,C,,,
,Vaughn Terry,,1996,JOGO CFL,54,RC CFL,Calgary Stampeders,8,3,,TRUE,FB,WR,NMMT,,C,,,
,Wagner H.,,1996,"Starting Lineup 12"" Figures Cooperstown Collection",0,,Pittsburgh Pirates,20,5,,TRUE,BS,,NMMT,,F,,,
,Walker,Larry,1996,Score,374,SS,Colorado Rockies,0.25,0.1,,TRUE,BS,,NRMT,,C,,,
,Walker Antoine,,1996,Finest,84,RC Bronze,Boston Celtics,6,5,,TRUE,BK,BC,NMMT,,C,,,
,Walker Antoine,,1996,Fleer,157,RC,Boston Celtics,1,0.8,,TRUE,BK,BC,NMMT,,C,,,
,Walker Antoine,,1996,Hoops,312,RC,Boston Celtics,1,0.75,,TRUE,BK,BC,NMMT,,C,,,
,Walker Herschel,,1996,Topps,207,,New York Giants,0.1,0.1,,TRUE,FB,HT,NRMT,,C,,,
,Walton,Bill,1996,Topps NBA Stars,147,,Portland Trail Blazers,0.2,0.15,,TRUE,BK,BC,NRMT,,C,,,
,Ward J.,,1996,Upper Deck,388,RC,Canada (Jr.),0.75,0.3,,TRUE,HO,,NRMT,,C,,,
,Warrener,,1996,Upper Deck,266,,Florida Panthers,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Washburn,,1996,Pinnacle,232,RC,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Washburn,,1996,Leaf,237,RC,Florida Panthers,0.15,0.2,,TRUE,HO,FLP,NRMT,,C,,,
,Washburn,,1996,Ultra,71,RC,Florida Panthers,0.1,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Watters,Ricky,1996,Topps 40th Anniversary Retros,35,1990,Philadelphia Eagles,1.25,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Topps Gilt Edge,61,,Philadelphia Eagles,0.4,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Playoff Contenders,103,,Philadelphia Eagles,0.3,0.2,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Topps,126,1000 yrd Club,Philadelphia Eagles,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Ultra,120,,Philadelphia Eagles,0.3,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Upper Deck Silver,173,,Philadelphia Eagles,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Topps,120,,Philadelphia Eagles,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Select,27,,Philadelphia Eagles,0.3,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Watters,Ricky,1996,Action Packed,17,,San Fransisco 49ers,0.5,0.35,,TRUE,FB,ND,NRMT,,C,,,
,Weeks,,1996,Collector's Edge Ice,26,XRC,Carolina Monarchs (AHL),0.25,0.75,,TRUE,HO,FLP,NMMT,,C,,,
,White,Reggie,1996,Topps,290,,Green Bay Packers,0.2,0.1,,TRUE,FB,,NRMT,,C,,,
,Whitney Ray,,1996,Upper Deck,150,,San Jose Sharks,0.25,0.95,,TRUE,HO,FLP,NMMT,,C,,,
,Wolley,,1996,Fleer Picks,62,,Florida Panthers,0.05,0.15,,TRUE,HO,FLP,NRMT,,C,,,
,Young Bryant,,1996,Topps,227,,San Fransisco 49ers,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Young Bryant,,1996,Collector's Choice,194,,San Fransisco 49ers,0.1,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Young Steve,,1996,Headliners,29,FP,San Fransisco 49ers,8,1.85,,TRUE,FB,,NMMT,,F,,,
,Young Steve,,1996,Select,124,,San Fransisco 49ers,0.75,0.25,,TRUE,FB,,NRMT,,C,,,
,Young Steve,,1996,Skybox Impact,133,,San Fransisco 49ers,0.6,0.25,,TRUE,FB,,NRMT,,C,,,
,Young Steve,,1996,Collector's Choice,284,,San Fransisco 49ers,0.6,0.15,,TRUE,FB,,NRMT,,C,,,
,Yzerman,,1996,Donruss Elite,38,,Detroit Red Wings,2,1,,TRUE,HO,,NRMT,,C,,,
,Yzerman,,1996,Ultra,56,,Detroit Red Wings,1.25,0.75,,TRUE,HO,,NRMT,,C,,,
,Zeigler Dusty,,1996,Classic NFL Rookies,26,XRC,Buffalo Bills,15,5,,TRUE,FB,ND,PSA 10,,C,,,
,Zellars Ray,,1996,Playoff Absolute,161,,New Orleans Saints,1,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Zellars Ray,,1996,Donruss,190,,New Orleans Saints,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Zhitnik,,1996,Collector's Choice,311,w/ Hasek/LaFontanie,Buffalo Sabres,0.2,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Zorich,,1996,Topps,324,,Chicago Bears,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Zorich,,1996,Donruss,73,,Chicago Bears,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Zorich,,1996,Score,162,,Chicago Bears,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Zubrus,,1996,Black Diamond,68,RC,Philadelphia Flyers,2,1.55,,TRUE,HO,SOV,NMMT,,C,,,
